SP1,SP2,SP3,SP4,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,MV1,MV2,MV3,MV4,MV5,MV6,MV7,MV8,MV9,MV10,MV11,MV12
88.18800904,8.112312158,18.70754746,50.91104014,0.190931656,5117.217655,664.1208485,7.710932203,19.11643161,32.28862868,2734.296291,62.07202821,121.9052935,0.092608264,84.47010289,50.42974805,2697.703695,17.53765882,54.35088831,2934.618776,18.11331555,71.73095524,188.6057041,280.5674611,96.95870353,45.41114432,29.22759082,26.99131094,17.74391852,12.631525,3.847485789,1.402965464,27.66082713,43.74409286,9.491047954,2.272582623,3.98606102,2.037651178,9.881421753,0.582417218,0.009161672,0.139568072,0.072330273,90.65299249,8.950213008,88.18800904,8.112312158,18.70754746,50.91104014,70.72888852,10.36642706,29.39323793,38.93047895,47.446,38.27461104,93.44555574,50
87.82119716,8.517988729,19.0433865,50.74037511,0.195301894,5109.105064,662.7074039,7.813557248,19.05194465,31.45501807,2736.541358,62.04973939,121.9108595,0.109037624,84.48434004,50.74155076,2701.874265,17.78458228,55.39999608,2933.25152,18.17003937,71.70658778,189.8726931,275.4807723,97.04102591,45.37245132,29.61432145,27.16816064,17.82326158,12.52675084,4.284802875,1.447617326,28.1993705,43.96361947,9.817982082,2.300530654,4.022150022,2.008512581,9.887876273,0.524560679,0.022917996,0.134181472,0.057237462,89.65013108,8.889497988,87.82119716,8.517988729,19.0433865,50.74037511,76.90224652,11.91333063,29.38455461,38.92716022,47.446,38.29727335,90.35887674,50
88.07525072,8.25160493,19.41948485,50.71582607,0.199689854,5122.311412,673.9048258,7.673163182,20.51656195,31.69550315,2737.670462,62.50967412,121.9119934,0.084117904,84.38497581,50.27884243,2702.233798,17.67735664,55.37686138,2935.200911,18.14824288,71.70256067,191.2191142,276.6737724,96.97292664,45.42072418,29.05527966,27.08161908,18.09330328,12.65966553,4.019172215,1.401419307,27.74076455,43.84153621,9.085355956,2.196995503,4.420011074,2.036245579,9.832610043,0.555064105,0.02435283,0.123046651,0.060063732,90.11986645,9.307594131,88.07525072,8.25160493,19.41948485,50.71582607,77.62,9.405569507,29.37583577,38.95399472,47.446,38.29698862,89.44107599,50
88.07936152,8.241387241,19.68411109,50.65382308,0.198814034,5104.167931,700.1438101,7.757206036,19.03245038,32.13007572,2734.928113,62.6302766,121.8841194,0.112743571,84.31540286,49.76111958,2699.323046,17.77546328,56.18288762,2936.273104,17.96944575,71.70372942,191.4952386,280.5165763,97.06917632,45.43060158,28.99401379,27.00435231,18.19343001,12.52095336,3.369457845,1.4330192,27.9352832,43.93370481,9.662608392,2.096708822,3.606778044,2.026332938,9.868132665,0.541514837,0.046978243,0.13593245,0.066715095,90.51909889,7.866641194,88.07936152,8.241387241,19.68411109,50.65382308,77.62,12.37340696,29.36739703,38.96178677,47.446,38.09571666,89.41899036,50
88.04147967,8.354063059,18.86127863,50.65873715,0.191810098,5107.36103,732.7908952,7.753856512,19.11454641,31.62882998,2734.378714,62.84730978,121.8812453,0.080384246,84.47200506,48.22739967,2698.496404,17.73267453,53.60628246,2933.606836,18.08568657,71.74289452,189.8405151,277.594445,97.0042209,45.4032795,29.72517365,27.22329421,17.75822626,12.64356039,3.946537353,1.39844749,27.79703761,44.03601467,9.337961577,2.384477404,3.905344223,2.056981716,9.909381189,0.490340705,0.034147161,0.122814751,0.059671384,90.16881086,8.097830934,88.04147967,8.354063059,18.86127863,50.65873715,77.62,8.711904772,29.40075226,38.93538559,47.446,38.09386861,89.5052302,50
88.23495508,8.084936045,19.0168064,50.81693759,0.194487378,5119.353313,668.1261357,7.695271759,19.30795542,31.99556424,2733.063287,63.25344765,121.8725318,0.067053448,84.51115397,50.15072123,2696.990088,17.71196833,53.99348908,2932.084728,17.98764608,71.76903004,190.3624783,278.9262022,96.99968055,45.40587557,29.90726458,27.18044043,17.98930129,12.72942835,4.024880383,1.414330833,27.69630619,43.92992216,9.277528567,2.130397088,4.136177646,2.03444434,9.98844556,0.505497697,0.012982066,0.130258462,0.058742163,90.37099534,7.467326981,88.23495508,8.084936045,19.0168064,50.81693759,67.31506776,7.61474789,29.4019091,38.94542606,47.446,38.16559286,95.15246612,50
87.99865041,8.357584363,18.49724061,50.84524109,0.189674571,5098.924239,686.8945527,7.800945196,19.12956688,32.00324936,2731.360603,63.23000268,121.9236107,0.094040501,84.40006762,49.63084996,2695.837529,17.58364592,53.25691659,2930.60688,18.1500061,71.71107857,188.5820406,278.4596704,96.9276734,45.43571622,29.26042735,27.06445098,17.84450104,12.59294297,3.954917035,1.427068097,27.83302404,43.99633315,9.530138736,2.079807191,3.998551831,2.002492779,9.899326829,0.542404766,0.005917473,0.126271157,0.045427642,89.93656725,7.303075894,87.99865041,8.357584363,18.49724061,50.84524109,77.62,10.34249433,29.43778337,38.94202435,47.446,38.36621874,88.64346745,50
87.93214339,8.437608711,18.10953383,50.78339116,0.183942426,5121.886624,687.2972458,7.812430419,19.65775659,32.27512971,2730.591659,63.84408041,121.912496,0.072688507,84.45117642,50.39602245,2694.524615,17.90433768,53.94183452,2930.218423,17.83033819,71.74703733,191.236631,278.5054163,96.96382532,45.42320099,29.12484294,27.06870201,18.08147286,12.71348314,4.46887166,1.41270373,27.6148364,43.8094785,9.522630645,2.177558234,4.305525523,2.016023865,9.98122011,0.592207091,0.034856905,0.127645047,0.053013469,89.97946648,8.408132418,87.93214339,8.437608711,18.10953383,50.78339116,74.7910178,8.2827048,29.40616637,38.9379548,47.446,38.29830027,91.4144911,50
87.97524213,8.412454319,18.81329991,50.73304383,0.189131428,5105.540877,701.4416608,7.718111717,19.42578401,31.88790411,2731.233557,63.96112256,121.888982,0.091815675,84.52651996,49.40916885,2695.106917,17.86070029,54.37808042,2931.036554,18.04388679,71.77033474,189.7803988,278.7558813,97.01486301,45.38609264,29.22993026,27.17162808,17.79796408,12.55081527,3.773381816,1.403779775,28.29141359,43.93593308,9.30735591,2.187569185,3.959330908,2.003285474,9.911005754,0.563150343,0.056327065,0.130999496,0.056611949,90.16301024,7.890299948,87.97524213,8.412454319,18.81329991,50.73304383,77.62,10.31264801,29.39107624,38.97858635,47.446,38.10293594,88.59164629,50
88.21669708,8.174246936,19.02113118,50.74914136,0.192870661,5104.068485,627.3687382,7.736587717,19.92717619,31.69974193,2728.002434,64.7677739,121.9116118,0.078222548,84.51718009,49.60392832,2692.465186,17.7159958,54.91304283,2927.156701,17.92215663,71.7638601,187.670249,278.5246678,96.88979629,45.39316031,29.1519638,26.91444686,17.58081372,12.63124742,4.337102101,1.426135889,27.41443357,43.77448429,9.414187229,2.422542946,4.115346277,2.03613009,10.0079519,0.483606274,0.014585417,0.125761171,0.056136223,90.38625367,8.300858608,88.21669708,8.174246936,19.02113118,50.74914136,77.62,8.710022869,29.36731159,38.91371182,47.446,38.40833224,88.26280379,50
87.84090076,8.521906172,19.55752458,50.75528669,0.197341755,5116.906917,733.8020709,7.693708038,19.16544547,32.39318159,2726.746493,64.8821773,121.9133733,0.111386798,84.54828353,49.18771083,2690.505094,17.74032091,55.91022533,2927.33522,18.03733456,71.7393433,193.0201032,279.7918255,97.0061548,45.38312867,29.60160851,26.87643301,18.26596556,12.65175776,3.926347906,1.46033376,27.73010276,43.41083618,9.718256534,2.276698388,4.039059091,2.005570608,9.971991169,0.53360081,0.027309009,0.124158582,0.058002848,89.98376686,7.693682731,87.84090076,8.521906172,19.55752458,50.75528669,77.62,12.20543871,29.40873951,38.9101744,47.446,38.04454953,89.59974082,50
87.99534095,8.356552305,19.40417313,50.6357541,0.198105611,5147.0955,729.2597295,7.632275047,19.87042773,31.86470541,2727.731718,64.9649963,121.90414,0.085321497,84.60729515,50.63896662,2692.119065,17.52810405,54.19464952,2926.533453,18.07556694,71.82169953,190.6031762,278.0944848,97.0059561,45.36876494,29.65763483,26.75745366,18.59468882,12.64818727,3.799177752,1.416082371,28.28839824,43.7054499,9.415263528,2.262007414,4.493841043,2.02020462,9.985136003,0.57292096,0.029932413,0.130409958,0.070119628,89.49598116,8.182061554,87.99534095,8.356552305,19.40417313,50.6357541,76.53918487,9.778683406,29.4210264,38.95733625,47.446,38.13429402,90.54040756,50
87.96329387,8.35361107,18.14394537,50.75014311,0.185368681,5125.765764,710.9517667,7.752175354,19.06710601,32.13112713,2729.375538,64.24043181,121.8911871,0.106410812,84.64062158,52.63564545,2693.910875,17.80841986,54.72349854,2929.346605,18.03096377,71.73997676,190.4912384,278.0012821,96.97447282,45.35867752,29.44628039,26.7711315,17.91677766,12.54036887,4.344566633,1.419248844,27.97086649,43.88347953,9.820154601,2.28130999,4.107420201,2.00121953,10.00414569,0.498241451,0.011360465,0.165462623,0.063423077,89.42348632,7.824006889,87.96329387,8.35361107,18.14394537,50.75014311,74.2636162,12.14117714,29.40192936,38.9082741,47.446,38.00075687,91.6781919,50
87.90525201,8.458571829,19.71322971,50.63240283,0.201274218,5144.710162,707.2167771,7.641822168,20.31455134,32.39067364,2729.995986,65.05081014,121.9034506,0.086900312,84.57202853,52.94955213,2693.368514,17.61634104,54.62285523,2928.085935,18.0457348,71.77038792,190.9837498,277.0920538,97.04662408,45.38867488,29.12689454,27.16112948,18.06050951,12.68547439,4.02912082,1.423962574,27.97280301,43.65522793,9.056030286,2.089769772,3.906315044,2.031138481,9.965770485,0.509546299,0.000712698,0.120586075,0.055663448,90.41467394,8.961145622,87.90525201,8.458571829,19.71322971,50.63240283,74.08746211,10.00700104,29.44030898,38.96376486,47.446,38.16053221,91.76626894,50
87.90412226,8.451494505,18.59085375,50.78002725,0.189237974,5094.221586,687.4727777,7.78645339,19.25958466,32.41808087,2730.493117,65.66589305,121.9133003,0.090200723,84.5331253,52.60042415,2694.797904,17.84096625,53.77144395,2929.18036,17.80157127,71.75546126,187.8180065,276.9939272,97.0040818,45.40327021,29.59205314,27.05399076,17.6708701,12.82847075,4.066121517,1.391821847,27.42322758,43.9563585,9.117276493,2.347042042,4.388651586,2.007841877,9.91115948,0.520579434,0.033092488,0.126169647,0.051658117,90.42276766,8.585084175,87.90412226,8.451494505,18.59085375,50.78002725,76.49893526,10.22293349,29.43714897,38.8969761,47.446,38.17637663,90.56053237,50
87.83802948,8.552107055,18.62465349,50.72636084,0.189109183,5071.398538,751.1039251,7.640910572,19.73210916,31.74334481,2732.35372,66.20098634,121.9083637,0.087636523,84.56960757,52.00031649,2696.884604,17.67936836,53.44723873,2929.587514,18.21636242,71.76518414,191.9487651,275.8847934,96.99824027,45.3658682,29.05333332,27.0590236,17.57503735,12.68604496,4.250665942,1.469983201,27.89609731,43.95815556,9.280006539,2.345768584,4.196374206,2.001571902,9.855161138,0.489981916,0.022563101,0.120599654,0.052045314,90.19195987,8.09446185,87.83802948,8.552107055,18.62465349,50.72636084,74.12998221,9.64188925,29.41506595,38.9077913,47.446,38.0897978,91.7450089,50
88.08183533,8.296890373,18.93782372,50.78999029,0.191776972,5122.490043,696.5908964,7.699950298,19.55071138,32.11052635,2730.627788,65.68797263,121.894295,0.101897859,84.57842801,51.31948719,2693.697346,17.97264492,54.82018177,2931.712837,18.05375499,71.7090697,189.6504717,279.9508176,96.99543087,45.36610375,29.21958247,27.15375977,17.55057573,12.73394366,3.7068284,1.410826336,27.38689921,43.95962871,9.716510765,2.411984336,4.325672183,2.010663043,9.936571175,0.582008904,0.02799195,0.1347678,0.08928594,90.33593313,7.718040837,88.08183533,8.296890373,18.93782372,50.78999029,77.62,11.48895061,29.42413408,38.94383089,47.446,38.10525372,89.6153443,50
88.19331908,8.198206345,18.56065172,50.74496122,0.189384852,5133.141981,711.0935043,7.76534206,19.75959248,31.93443117,2727.953883,65.92356146,121.8980099,0.089189404,84.58854083,49.83766478,2693.030375,17.87196475,54.69449279,2926.504086,18.10129096,71.73508228,192.441372,276.8831078,96.90994852,45.36617773,29.85844025,26.96070699,17.98397464,12.47309264,4.280601346,1.433137479,28.01198165,43.5753381,9.458372183,2.311279773,4.348569337,2.03647634,9.881691716,0.528088778,0.021569623,0.140041552,0.06626915,90.26238539,7.846401741,88.19331908,8.198206345,18.56065172,50.74496122,72.05057464,10.14553987,29.42638303,38.91190925,47.446,38.15021833,92.78471268,50
88.15843714,8.204561973,18.66797955,50.83930793,0.189445347,5110.593109,692.0858699,7.737802661,19.41952275,31.83612159,2728.628269,65.31663581,121.8920864,0.091497739,84.59079846,48.64342143,2691.797925,17.71868445,53.69284755,2929.156854,17.90571237,71.74503661,191.984059,278.9516927,96.97521952,45.39766397,29.39599796,27.09201442,18.10615771,12.76212807,4.230221241,1.461291545,27.76464511,43.81331626,9.105131597,2.431033008,4.519703797,2.049174088,9.935188144,0.476027199,0.01755259,0.12138087,0.072157616,90.29178545,8.844545093,88.15843714,8.204561973,18.66797955,50.83930793,77.62,10.24001139,29.46123519,38.92555785,47.446,38.15596546,87.91001956,50
87.96999629,8.434304651,18.97005672,50.7761705,0.195076812,5126.490086,742.3767828,7.825416638,19.47791276,31.95550267,2728.862842,64.98663745,121.8818118,0.080362773,84.50063367,48.50099191,2692.611826,18.05701923,55.20429175,2928.787319,18.29705877,71.7744261,189.631311,278.8698261,96.98197222,45.4026863,29.16636098,26.85296387,17.96905669,12.51762755,3.928710252,1.465815584,28.04286082,43.55616543,9.457783384,2.440834141,4.079063503,2.036203904,9.938548931,0.469350272,0.027668508,0.133467638,0.05720764,88.6515407,8.527530952,87.96999629,8.434304651,18.97005672,50.7761705,73.30365109,9.216475926,29.42088422,38.94948675,47.446,38.06544609,92.15817445,50
88.39212117,7.975294697,18.856076,50.80702625,0.192793064,5124.730467,666.747265,7.699885073,19.49527474,31.68364172,2728.665364,64.43475785,121.8904024,0.071790924,84.68795287,48.31320675,2692.690542,17.80166716,55.41701377,2927.677468,18.11369885,71.76666044,190.0974274,277.9297351,96.97221234,45.31976132,29.66917562,26.87589856,17.98321573,12.55058311,4.006593312,1.463009797,28.06206966,43.81875405,9.595619927,2.271541559,4.132839655,2.088260436,9.985082847,0.556597563,-0.000373104,0.122806201,0.055083143,89.65461445,7.780641631,88.39212117,7.975294697,18.856076,50.80702625,75.72656905,7.678290934,29.40391658,38.96539601,47.446,38.39169252,90.94671548,50
87.92897311,8.396224325,19.7593232,50.63546384,0.201762877,5136.77902,669.4711868,7.611083161,19.6747235,32.09718684,2728.187614,64.34792959,121.8858299,0.074432947,84.6457236,49.14909066,2692.463983,17.87738733,56.27933199,2927.88685,18.09402224,71.80898229,190.7490852,278.1622539,97.02399208,45.35976908,29.07444623,26.89471669,17.88060945,12.46291125,3.831758208,1.425132384,27.93747004,43.56206332,9.367376528,2.253486354,3.963830058,2.002093653,9.928255599,0.474040178,0.001688664,0.137187064,0.041058674,90.07966776,6.694044374,87.92897311,8.396224325,19.7593232,50.63546384,74.34543258,8.230747406,29.41272811,38.91295695,47.446,38.10858897,91.63728371,50
88.09409284,8.245765346,18.44533552,50.7554801,0.185336666,5108.551804,702.1667861,7.840337688,19.73270658,32.17138091,2726.368035,64.27224417,121.8938351,0.104215801,84.6006406,50.41311862,2690.825977,17.69725927,53.99450625,2924.902195,18.10857736,71.76599536,189.7943067,277.7665774,97.01648689,45.3925893,29.19186451,26.89408731,17.92348359,12.58826,3.982037323,1.427769454,27.71359915,43.73013043,9.122267293,2.182637419,4.462550465,2.046534982,9.962727584,0.530194821,0.023263717,0.103973899,0.055621361,89.35357668,7.244678086,88.09409284,8.245765346,18.44533552,50.7554801,77.13188192,11.80218243,29.38961275,38.95517256,47.446,38.12470272,90.24405904,50
87.73090123,8.628597459,18.56302524,50.76633639,0.18770754,5098.346489,704.1466811,7.681009968,19.15877527,31.84176762,2727.94527,63.89908893,121.888171,0.084240273,84.62863723,51.85948095,2691.942874,17.7067966,53.91009937,2926.254916,17.78717829,71.76486069,189.546909,277.1021465,97.00859207,45.36085709,29.60990672,26.9108042,17.83733263,12.62181395,4.412358703,1.44002864,27.54879354,43.81678256,9.581865091,2.360681506,3.932959193,2.030342714,9.968551016,0.527526493,0.018810849,0.139118678,0.068656195,90.06094677,8.414967702,87.73090123,8.628597459,18.56302524,50.76633639,76.08250002,9.318564031,29.39177076,38.9382114,47.446,38.03848428,90.76874999,50
88.05724078,8.305125556,18.30529433,50.90789855,0.186123964,5131.971413,664.170486,7.693062107,19.6302016,32.14784735,2727.149254,64.23584167,121.8977209,0.082012966,84.54910497,52.54702633,2690.496073,17.84112718,51.93398275,2927.782196,17.71525115,71.728844,188.6918636,280.0266062,96.91653733,45.39078369,30.18497392,27.09924204,18.4003536,12.80721861,3.858902948,1.443609149,28.48594245,43.77476517,10.1353485,2.135310324,4.032966755,2.016492947,9.952166021,0.437129328,0.022507765,0.114457684,0.074648881,89.77564624,8.248854528,88.05724078,8.305125556,18.30529433,50.90789855,77.62,9.041460761,29.44067178,38.90240479,47.446,38.2292532,89.76659291,50
88.04642968,8.299293196,19.06668372,50.68083495,0.192515612,5089.97708,680.8166067,7.682557938,19.18984808,32.20642633,2725.453954,63.77788869,121.9123233,0.083914148,84.68117678,53.01903172,2690.529205,17.57011072,52.81473825,2924.524159,17.84896198,71.8209831,190.0059807,278.5612167,97.04080725,45.38395126,29.13406922,26.88753972,17.63574605,12.71652787,3.504284137,1.43549396,27.56206718,43.95694218,9.083117327,2.118003482,4.181830917,2.046173984,9.991392899,0.538631127,0.042125667,0.125048906,0.0553224,90.73735548,7.997490411,88.04642968,8.299293196,19.06668372,50.68083495,75.79565312,9.40049425,29.39565909,38.93699506,47.446,38.19588784,90.91217344,50
88.08519805,8.133785914,18.83128038,50.73512584,0.189424338,5146.694897,651.9318098,7.77325754,19.00811469,32.27194534,2725.339698,63.44021439,121.9057067,0.062502374,84.62245164,54.79625539,2689.882499,17.90335692,54.00539047,2924.797006,18.04899736,71.84407365,188.1952631,278.9069409,96.96232987,45.40565111,29.5648759,26.80718246,17.83038178,12.59489469,3.630224663,1.423599056,28.47664405,43.68739478,9.319698798,2.117065224,4.34219486,2.070889046,10.09390656,0.524289742,0.031647657,0.138341127,0.047764337,89.89389099,9.010518412,88.08519805,8.133785914,18.83128038,50.73512584,77.62,7.14515903,29.39371324,38.88935648,47.446,38.23858462,89.89626571,50
87.91071506,8.482308846,18.31145471,50.72339083,0.184954433,5101.64435,671.0146534,7.693893062,19.91830413,31.850339,2727.027608,64.33738525,121.8981872,0.093774619,84.63682903,52.82206283,2691.181817,17.58885605,55.06921935,2924.827632,18.09973099,71.76467764,191.5669568,277.2434686,97.01879978,45.35728519,29.06363552,26.88656768,17.26576167,12.55949813,4.327260467,1.473431627,28.25610703,43.48984997,9.45226584,2.222383063,4.354850572,2.058546271,9.908391016,0.522178271,0.014341103,0.148861939,0.069697388,90.38466634,7.71404647,87.91071506,8.482308846,18.31145471,50.72339083,72.12415597,10.49967515,29.41434411,38.90087124,47.446,38.23354919,92.74792201,50
87.91466595,8.446526484,19.76779046,50.68587255,0.200988031,5110.922432,694.2895676,7.856928715,19.80400759,32.11364778,2726.177805,63.86563426,121.9096333,0.091457773,84.49014861,51.63911557,2689.936038,18.01158966,54.37020067,2926.870772,18.06813884,71.77855342,190.2084607,279.6581056,96.96125095,45.43785513,29.66921223,26.81933638,17.89776675,12.69246122,4.318197338,1.409776465,28.19007122,43.56999043,9.277142664,2.098414313,4.020382029,2.016749156,10.01627004,0.483488183,0.034875928,0.13308187,0.051451288,89.79669534,8.406533612,87.91466595,8.446526484,19.76779046,50.68587255,73.34045162,10.07156019,29.41992065,38.92820263,47.446,38.01479667,92.13977419,50
87.99235041,8.403744847,19.15109167,50.6851865,0.195071016,5144.383394,729.658899,7.783456422,18.78762617,32.17554534,2727.773306,63.8062758,121.8520235,0.076361322,84.54000722,51.47698108,2692.666548,17.82609885,55.30803271,2926.737785,18.15529062,71.77313152,188.3958065,278.4954306,96.97797408,45.37417223,29.69706085,26.89289429,17.31803733,12.88446168,4.159823263,1.446849139,28.10536224,43.71703504,8.652951332,2.438276707,4.239787405,2.046923967,9.984623086,0.487937366,0.029686217,0.132092213,0.053348019,90.11072573,8.082930182,87.99235041,8.403744847,19.15109167,50.6851865,75.77045249,8.913117053,29.41806667,38.93024841,47.446,37.81887928,90.92477376,50
88.12355363,8.175796339,18.80598633,50.72846924,0.191046322,5147.70388,682.369466,7.700095058,19.2416814,31.82784084,2727.058439,63.64750939,121.9119458,0.090597126,84.58337815,49.86016635,2691.204288,17.90337795,55.52635818,2927.137469,17.89810674,71.82407588,190.4044705,278.7937026,96.96824394,45.39251775,29.45910734,26.99970723,17.98436086,12.51038347,4.302190825,1.402168967,28.22222599,43.63709596,9.418925779,2.170597306,4.42145376,2.020998376,9.93372707,0.466885646,0.029967372,0.118687003,0.06455645,90.71080715,7.693745076,88.12355363,8.175796339,18.80598633,50.72846924,74.19837235,9.856200765,29.4116491,38.92662596,47.446,38.4170156,91.71081383,50
88.15172838,8.213523902,19.32708428,50.66543748,0.194289494,5087.912522,709.2142846,7.735614364,18.74476792,31.99219319,2723.346792,63.74487973,121.8777982,0.077737084,84.51832552,49.12021434,2687.650113,17.88853824,55.94854703,2923.400431,17.90403359,71.81920815,190.1137998,278.6084945,96.97236979,45.39901434,29.72989785,27.02205472,17.79746758,12.54394893,3.545664027,1.437921641,27.96231059,43.69455273,9.662101193,2.224105041,3.878191443,2.025086074,10.09657019,0.549346958,0.025392841,0.126188528,0.068022078,90.14852762,7.746095229,88.15172838,8.213523902,19.32708428,50.66543748,76.76748988,8.709874057,29.41643233,38.93300382,47.446,37.86464405,90.42625506,50
88.0243591,8.342880883,19.47923234,50.73540524,0.199530676,5113.641346,707.5680325,7.71366487,19.62351351,32.0548267,2723.95609,63.60819722,121.9270597,0.06302135,84.70393325,49.69235216,2687.3205,17.57606722,55.60367792,2924.933349,18.0170243,71.86559492,190.6911962,280.0068052,97.02281007,45.37475773,29.08685654,26.99870657,17.52529735,12.6955859,3.809902953,1.435941628,28.02574944,43.80509282,9.223701846,2.2881825,3.679141873,2.006549019,10.01259026,0.464259245,0.029201634,0.13078696,0.056865832,90.02656834,8.540237222,88.0243591,8.342880883,19.47923234,50.73540524,77.43313751,7.121715042,29.40031613,38.92657881,47.446,38.4777567,90.09343125,50
88.07088274,8.281457587,19.57063734,50.8008289,0.200173797,5123.989995,702.5059318,7.639931396,19.16514602,31.83669415,2723.261617,63.04553425,121.8895716,0.087270977,84.64823258,51.69980045,2687.214568,17.77379278,56.63798811,2923.442007,17.91108599,71.82803467,189.7308374,278.529584,97.01839173,45.38352201,29.40110184,26.93881444,18.24755424,12.53357364,4.039802202,1.440661789,28.20873072,43.79352487,9.878901428,2.284755993,4.412057666,2.037448334,10.03999352,0.547248152,0.014578501,0.139382941,0.063946326,88.83321592,7.938526575,88.07088274,8.281457587,19.57063734,50.8008289,74.56668187,9.639732065,29.42119342,38.95676861,47.446,38.06479939,91.52665907,50
88.07229678,8.297244075,18.6171459,50.87083448,0.189214841,5107.562409,680.7959916,7.78882327,19.43626851,31.98765256,2724.020552,63.04822606,121.9125561,0.081273761,84.78755949,52.75839882,2689.050364,17.68029819,53.21652391,2922.642769,18.20737555,71.85392724,188.9682434,277.0495357,96.98582459,45.34919174,29.6377885,26.92173057,17.64404123,12.68221226,4.199881102,1.440852875,28.02009376,43.71675356,9.483379412,2.36286706,4.129192213,1.989742919,9.971573838,0.543775262,0.018375185,0.12942832,0.063453097,90.85610851,8.24604603,88.07229678,8.297244075,18.6171459,50.87083448,77.62,9.205716905,29.39613923,38.93242129,47.446,38.11929448,89.2317909,50
88.10882765,8.255288258,18.34837563,50.77359753,0.185316769,5099.922827,690.1214487,7.755862805,19.43222218,32.03232472,2723.303379,63.1665686,121.9171123,0.09231837,84.5688688,53.49973892,2687.465005,17.78318017,52.39401061,2920.715411,18.03135561,71.77388554,190.4180562,277.7366974,96.94705189,45.3992458,29.2764617,26.69167956,18.14076658,12.57947327,4.160668724,1.38416717,27.83237162,43.58265804,9.685960065,2.122011688,4.440195018,2.019990124,10.0220045,0.585793736,0.033517121,0.12079788,0.062381976,91.07345966,8.211748513,88.10882765,8.255288258,18.34837563,50.77359753,74.99223956,10.14952181,29.4098264,38.91275558,47.446,38.39735557,91.31388022,50
87.97820811,8.337845062,18.79008672,50.72127076,0.18987243,5089.992161,720.6166446,7.802286113,19.1483312,31.8728469,2726.51696,63.7533663,121.913061,0.103022786,84.69350034,52.70871858,2691.404009,17.69310643,53.73399757,2921.599728,18.21513548,71.84854863,188.2542481,275.0811224,96.95003018,45.39204445,29.54626668,26.90766877,17.51956661,12.36637314,4.038029951,1.463226432,27.91772505,43.74376468,9.144110536,2.358188846,3.767185063,2.03240768,9.95214456,0.471005624,0.018109026,0.121268047,0.050959544,89.5353563,8.467810418,87.97820811,8.337845062,18.79008672,50.72127076,68.68332539,11.6494367,29.380939,38.91716971,47.446,38.44200727,94.4683373,50
88.05598401,8.304768279,18.95855128,50.87346418,0.190831114,5134.865721,699.4543239,7.769133682,19.27780417,31.95755929,2727.310671,64.01993808,121.881462,0.098218459,84.56837017,53.64917468,2691.845332,17.62477078,53.8551274,2927.658247,18.05172718,71.78867201,188.614487,279.0724337,97.01142178,45.3903363,29.63699522,26.89289151,17.90508593,12.6406447,4.076362279,1.408264074,27.5146241,43.60774992,9.464994952,2.278170297,4.323640355,2.034221785,9.897207682,0.499477917,0.011977025,0.123360382,0.055515503,90.26912542,7.71196497,88.05598401,8.304768279,18.95855128,50.87346418,75.76420261,10.57334751,29.38921022,38.94338281,47.446,38.06345649,90.9278987,50
88.02954716,8.299818607,17.56123457,50.82934568,0.178338141,5148.379532,684.8754821,7.605102103,19.47559026,31.74412728,2728.089812,63.44312601,121.9250926,0.098856801,84.57247087,52.65073389,2693.67161,17.57952772,54.30068161,2925.858638,17.80884333,71.7466459,190.346261,276.071095,97.01876285,45.37208877,29.47278765,26.8140583,17.68641046,12.68186951,4.297349699,1.414813231,27.79208045,43.97622679,9.398019315,2.015032778,4.294527113,2.02878534,9.956626148,0.484208283,0.020536617,0.146071177,0.044334646,90.62630366,8.151557437,88.02954716,8.299818607,17.56123457,50.82934568,77.62,10.87524491,29.40034329,38.89123937,47.446,38.31045289,89.51236873,50
87.94711673,8.335344685,18.88374583,50.75801065,0.190359284,5125.622611,696.1390288,7.788646936,19.72939659,31.81204653,2726.673151,64.23718672,121.9084272,0.076503965,84.57338992,52.98826879,2690.820145,17.76902913,54.51591095,2926.912863,18.20905108,71.78239634,190.5232144,278.2610108,96.99365139,45.37277049,29.53002141,26.72839679,18.5131799,12.60869967,4.673958152,1.450457519,27.44306348,43.71555178,10.23495024,2.225624779,4.524086375,2.044279503,9.94000269,0.494416824,0.026952682,0.122010017,0.046573069,88.92704922,9.083931151,87.94711673,8.335344685,18.88374583,50.75801065,77.50514737,8.453175001,29.3692138,38.89521968,47.446,38.24622273,90.05742632,50
88.14301162,8.162751427,18.98269243,50.6162203,0.192792326,5120.49623,646.2105495,7.736985096,20.30999978,32.47720268,2724.875942,62.45642366,121.8921576,0.076128746,84.61865096,52.67521818,2687.582666,17.65762447,54.57040352,2924.214905,17.96676568,71.81801275,187.1414145,279.7460371,96.93564503,45.36079653,29.31460274,27.00472014,17.73150227,12.72239433,4.78842974,1.459328703,28.22965143,43.85670479,9.193770879,2.349376403,4.011127445,2.007254936,9.968455864,0.589658124,0.032610021,0.109651514,0.070477832,90.2292414,9.055439642,88.14301162,8.162751427,18.98269243,50.6162203,75.58036626,8.3449046,29.43798765,38.93282408,47.446,38.17210227,91.01981687,50
